05,FONTE,TÍTULO,CATEGORIA,MUNICÍPIO,BAIRRO,REGIÃO - ZONA,LINK,OPERADOR,Coluna 1,Coluna 2
14/06/2025,VIU,"Disparos reportados nas proximidades d Complexo da Serrinha, em Madureira. Evite a região",Tiroteio,Rio de Janeiro,Madureira,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Letícia,,
14/06/2025,VIU,Moradores relatam disparos nas imediações de Bento Ribeiro. Evite a região,Tiroteio,Rio de Janeiro,Bento Ribeiro,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Letícia,,
14/06/2025,App VIU,"A Avenida Ataulfo de Paiva está interditada, perto da rua Almirante Guilhem, em função de uma ocorrência policial, evite essa localidade.	",Operações policiais,Rio de Janeiro,Leblon,Zona Sul,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Heitor,,
14/06/2025,App VIU,"Muitos Tiros estão sendo ouvidos na Rua Ferreira Leite. Se for possível, afasta-se desse local para sua segurança.	",Tiroteio,Rio de Janeiro,Pilares,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Heitor,,
14/06/2025,App VIU,"Tiros podem ser ouvidos Rua Guiraréia. Sugere-se evitar essa região, cautela ao transitar pelas proximidades, caso seja inevitável.        ",Tiroteio,Rio de Janeiro,Rocha Miranda,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Heitor,,
14/06/2025,X,"Uma faixa da Avenida Brasil está ocupada, perto da Estrada do Quafa, em função de um capotamento, no sentido Zona Oeste, evite essa região.	",Acidente de Trânsito,Rio de Janeiro,Bangu,ZONA OESTE,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Heitor,,
14/06/2025,App VIU,"Operação policial em andamento na comunidade do Corte 8. Muitos tiros já foram escutados por residentes do local, evite essa região.	",Operações policiais,Rio de Janeiro,Duque de Caxias,Baixada Fluminense,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Heitor,,
14/06/2025,App VIU,"Um grave acidente ocorreu em São Pedro da Aldeia, Próximo à Rodovia Amaral Peixoto, Bombeiros estão no local, evite essa via.        ",Acidente de Trânsito,São Pedro da Aldeia,São Pedro da Aldeia,Costa Azul,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Heitor,,
14/06/2025,X,"Uma gravíssima colisão envolvendo um carro e uma moto ocorreu na Rodovia Washington Luiz, autoridades competentes estão no local, evite essa localidade.	",Acidente de Trânsito,Duque de Caxias,Duque de Caxias,Baixada Fluminense,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Heitor,,
14/06/2025,App VIU,"Motoristas afiram ter ocorrido um arrastão há pouco no Túnel Santa Bárbara, evite completamente essa via.	",Roubo a Transeunte,Rio de Janeiro,Laranjeiras,Zona Sul,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Heitor,,
14/06/2025,App VIU,"Há relatos de intenso tiroteio em Rocha Miranda, próximo ao UPA. Região com alto risco. Autoridades foram acionadas. Evite passar pelo local.	",Tiroteio,Rio de Janeiro,Rocha Miranda,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Heitor,,
14/06/2025,X,"Na Avenida Brasil, próximo ao bairro de Campo Grande, um grave acidente ocorreu entre dois carros. Bombeiros já estão no local prestando socorro. Evite a região.	",Acidente de Trânsito,Rio de Janeiro,Campo Grande,ZONA OESTE,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Heitor,,
14/06/2025,X,"Houve um acidente envolvendo uma moto, paramédicos atendem a vítima no local, se possível, desvie sua rota para Avenida Brasil.	",Acidente de Trânsito,Rio de Janeiro,,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Heitor,,
14/06/2025,App VIU,"Muitos Tiros estão sendo ouvidos na Rua Piracicaba. Se for possível, afasta-se desse local para sua segurança.	",Tiroteio,São João de Meriti,São João de Meriti,Baixada Fluminense,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Heitor,,
14/06/2025,App VIU,Tiros registrados na Rua Delgado de Carvalho. O trânsito é lento e risco elevado. Evite transitar na área até que a situação seja normalizada.	,Tiroteio,Duque de Caxias,Duque de Caxias,Baixada Fluminense,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Heitor,,
14/06/2025,X,"Um incêndio em um imóvel ocupa uma faixa da Rua Basílio de Brito, no Cachambi. Atenção ao transitar pelo local e, se possível, evite a região.",Incêndios Acidentais e causados,Rio de Janeiro,Cachambi,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Heitor,,
14/06/2025,X,"A Av. Presidente Vargas está interditada, na altura do Sambódromo, para ensaio técnico. Trânsito lento na região. Se possível, evite a via.",Interdições programadas,Rio de Janeiro,Centro do Rio de Janeiro,Centro,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Heitor,,
14/06/2025,OTT,"Tiros podem ser ouvidos na Avenida Min. Edgard Romero. Sugere-se evitar essa região, cautela ao transitar pelas proximidades, caso seja inevitável.",Tiroteio,Rio de Janeiro,Madureira,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Heitor,,
15/06/2025,OTT,"Disparos ouvidos em Vila Isabel, na rua Souza Franco e em ruas vizinhas. Atenção na região",Tiroteio,Rio de Janeiro,Vila Isabel,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Jonathan,,
15/06/2025,VIU,"Disparos ouvidos em Duque de Caxias, no São Bento, nas proximidades da Praça da Conquista. Atenção na região.",Tiroteio,Rio de Janeiro,Duque de Caxias,Baixada Fluminense,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Jonathan,,
15/06/2025,OTT,"Tiros ouvidos na região da Comunidade Terra Nostra, em Barros Filho. Evite a região.	",Tiroteio,Rio de Janeiro,Barros Filho,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Jonathan,,
15/06/2025,OTT,"Disparos ouvidos próximo à Bayer, em Belford Roxo. Evite a região.	",Tiroteio,Belford Roxo,Belford roxo,Baixada Fluminense,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Jonathan,,
15/06/2025,OTT,Tiroteio intenso na região da Comunidade do Campinho. Evite a região conflagrada.,Tiroteio,Rio de Janeiro,Campinho,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Jonathan,,
15/06/2025,OTT,"	Tiros ouvidos em Guadalupe, nas proximidades das ruas Estevão de Carvalho e Marcos de Macedo. Atenção na região.",Tiroteio,Rio de Janeiro,Guadalupe,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Jonathan,,
15/06/2025,OTT,Muitos disparos efetuados na Av Dom Helder Camara. Evite a região.,Tiroteio,Rio de Janeiro,Del Castilho,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Jonathan,,
15/06/2025,OTT,"Disparos foram ouvidas na Comunidade da Cidade Alta, em Cordovil",Tiroteio,Rio de Janeiro,Cordovil,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Josniel,,
15/06/2025,VIU,Tiros relatados em Rocha Miranda,Tiroteio,Rio de Janeiro,Rocha Miranda,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Josniel,,
15/06/2025,OTT,"Tiros no Complexo do Salgueiro, em São Gonçalo.",Tiroteio,São Gonçalo,Itaúna,Região Metropolitana do Rio de Janeiro,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Josniel,,
15/06/2025,COR X,"Duas faixas da pista estão ocupadas, na altura da Rua Machado de Assis, devido a uma manifestação, no sentido Botafogo",Manifestação,Rio de Janeiro,Flamengo,Zona Sul,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Josniel,,
15/06/2025,OTT,"Disparos nas imediações da Av. Abílio Augusto Távora, próximo ao Danon",Tiroteio,Nova Iguaçu,Danon,Baixada Fluminense,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Josniel,,
15/06/2025,VIU,"Tiroteio intenso na comunidade do Morro do Fubá, em Cascadura",Tiroteio,Rio de Janeiro,Cascadura,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Josniel,,
15/06/2025,OTT,"Múltiplos disparos foram ouvidos na Comunidade do Cajueiro, em Madureira.",Tiroteio,Rio de Janeiro,Madureira,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Josniel,,
15/06/2025,VIU,Tiroteio está ocorrendo no Morro do Campinho. ,Tiroteio,Rio de Janeiro,Campinho,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Josniel,,
15/06/2025,VIU,"Trecho da Ponte Velha do Galeão, na Ilha do Governador, está sem luz, com risco de acidentes por baixa visibilidade. Atenção na região",Interdição por ocorrência,Rio de Janeiro,Ilha do Governador,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Letícia,,
15/06/2025,VIU,"Viatura blindada opera na Rua Teles com a Rua Comendador Pinto, no bairro Campinho. Evite a região",Operações policiais,Rio de Janeiro ,Campinho,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Letícia,,
15/06/2025,VIU,"Moradores relatam disparos nas imediações Morro do Andaraí, no Andaraí. Evite a região",Tiroteio,Rio de Janeiro ,Morro do Andarai,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Letícia,,
15/06/2025,VIU,Disparos relatados na Comunidade do Catiri em Bangu. Evite a região,Tiroteio,Rio de Janeiro ,Bangu,Zona oeste,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Letícia,,
15/06/2025,VIU,"Disparos foram ouvidos nas proximidades do Morro dos Macacos, comunidade em Vila Isabel. Evite a região",Tiroteio,Rio de Janeiro,Vila Isabel,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Letícia,,
15/06/2025,VIU,"Moradores relatam disparos nas proximidades da Rua Dois, no bairro Corumbá, em Nova Iguaçu. Evite a região",Tiroteio,Nova Iguaçu,Jardim Corumbá,Baixada Fluminense,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Letícia,,
15/06/2025,VIU,"Disparos efetuados nas imediações da Rua Inácia Gertrúdes, em Anchieta. Evite a região",Tiroteio,Rio de Janeiro,Anchieta,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Letícia,,
16/06/2025,VIU,"Disparos são relatados nas imediações do Parque Laguna e Dourados, próximo ao Morro Manguerinha e Corte Oito. Evite a região",Tiroteio,Duque de Caxias,Parque Laguna e Dourados,Baixada Fluminense,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Letícia,,
16/06/2025,VIU,"Disparos reportados nas imediações do bairro Chacrinha, em Nova Iguaçu. Evite a região",Tiroteio,Nova Iguaçu,Chacrinha,Baixada Fluminense,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Letícia,,
16/06/2025,VIU,Operação em andamento na Comunidade Corte Oito em Duque de Caxias. Disparos já foram relatados. Evite a regão,Operações policiais,Duque de Caxias,Corte Oito,Baixada Fluminense,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Letícia,,
16/06/2025,COR X,,Incêndios Acidentais e causados,Rio de Janeiro,LINHA VERMELHA,Baixada Fluminense,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Letícia,,
16/06/2025,VIU,"Diversos disparos efetuados nas imediações da Rua Carlos Seidl, próximo à Fundação Gol de Letra, no Caju. Evite a região",Tiroteio,Rio de Janeiro,Caju,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Letícia,,
16/06/2025,VIU,"Foram feitos disparos nas imediações da Estr. dos Teixeiras, Taquara. Evite a região até que a situação seja normalizada",Tiroteio,Rio de Janeiro,Taquara,Zona oeste,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Heitor,,
16/06/2025,VIU,Moradores relatam disparos nas imediações do Campinho. Recomenda-se evitar o trânsito pela região.,Tiroteio,Rio de Janeiro,Campinho,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Heitor,,
16/06/2025,VIU,"Tiros podem ser ouvidos nas imediações da comunidade Vila Kennedy. Sugere-se evitar essa região, cautela ao transitar pelas proximidades, caso seja inevitável.",Tiroteio,Rio de Janeiro,Vila Kennedy,Zona oeste,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Heitor,,
16/06/2025,VIU,"Tiros podem ser ouvidos na Av. João de Deus Menezes, Venda Velha, em São João de Meriti. Sugere-se evitar essa região, cautela ao transitar pelas proximidades, caso seja inevitável.",Tiroteio,São João de Meriti,Venda Velha,Baixada Fluminense,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Heitor,,
16/06/2025,OTT,Disparos relatados nas imediações do Complexo do Juramento. Evite a região  para sua segurança,Tiroteio,Rio de Janeiro,Vicente de Carvalho,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Heitor,,
16/06/2025,VIU,"Operação policial em andamento na comunidade Vai Quem Quer. Muitos tiros já foram escutados por residentes do local, evite essa região.	",Operações policiais,Duque de Caxias,Chácaras Rio-Petrópolis,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Heitor,,
16/06/2025,X COR,"Interdição parcial na Avenida Lúcio Costa, devido a um acidente ocorrido há pouco. Evite o local.	",Acidente de Trânsito,Rio de Janeiro,Barra da Tijuca,Zona oeste,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Heitor,,
16/06/2025,OTT,Manifestantes se reúnem na Av. Antônio Carlos sentido Praça Mauá. Atenção para esta região.	,Atos programados (manifestações),Rio de Janeiro,Centro do Rio de Janeiro,Centro,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Heitor,,
16/06/2025,OTT,"Muitos Tiros estão sendo ouvidos na Rua Zãmbia. Se for possível, afasta-se desse local para sua segurança.	",Tiroteio,Rio de Janeiro,Vila Kennedy,Zona oeste,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Heitor,,
16/06/2025,OTT,"Muitos Tiros estão sendo ouvidos na Avenida Eng. Souza Filho. Se for possível, afasta-se desse local para sua segurança.        ",Tiroteio,Rio de Janeiro,Itanhangá,Zona oeste,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Heitor,,
16/06/2025,OTT,"A faixa sentido Campo Grande da Avenida Cesário de Melo está interditada devido a um carro incendiado, perto da Rua Dom Irineu Jofli.	",Incêndios Acidentais e causados,Rio de Janeiro,Campo Grande,Zona oeste,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Heitor,,
16/06/2025,OTT,Troteio relatado nas imediações de Acari. Evite a Av. Brasil e Av. Pr. Martin Luther King nesta região.,Tiroteio,Rio de Janeiro,Acari,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Heitor,,
17/06/2025,OTT,"Tiros em Cascadura, no morro do Fuba. Atenção na região	",Tiroteio,Rio de Janeiro,Cascadura,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Jonathan,,
17/06/2025,OTT,"Tiros no Tanque, no morro da Caixa d'água. Atenção na região.",Tiroteio,Rio de Janeiro,Tanque,Zona oeste,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Jonathan,,
17/06/2025,OTT,"Tiros foram ouvidos nas imediações do Jardim Nazareno, em Magé. Redobre o cuidado na região.	",Tiroteio,Rio de Janeiro,Magé,Magé,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Jonathan,,
17/06/2025,OTT,"Foram ouvidos tiros nas imediações da Rua Irajuba, em Campo Grande. Circule com cautela.",Tiroteio,Rio de Janeiro,Campo Grande,Zona oeste,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Jonathan,,
17/06/2025,OTT,Disparos relatados na região da Tijuca. Evite a região.,Tiroteio,Rio de Janeiro,Tijuca,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Jonathan,,
17/06/2025,VIU,"Operação policial nas comunidades Nova Holanda e Vila do João, Maré",Operações policiais,Rio de Janeiro,Maré,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Josniel,,
17/06/2025,OTT,"Tiros foram reportados no Morro da Mina, em Olinda.",Tiroteio,Nilópolis,Olinda,Baixada Fluminense,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Josniel,,
17/06/2025,VIU,"Operação policial na Vila Kennedy, Zona Oeste",Operações policiais,Bangu,Vila Kennedy,Zona oeste,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Josniel,,
17/06/2025,OTT,Moradores informam disparos nas proximidades do bairro Lins de Vasconcelos. ,Tiroteio,Rio de Janeiro,Lins de Vasconcelos,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Josniel,,
17/06/2025,VIU,"Operação policial na Comunidade do Saçu, na Zona Norte.",Operações policiais,Rio de Janeiro,Quintino Bocaiúva,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Josniel,,
17/06/2025,OTT,Tiros no Morro do Fubá. ,Tiroteio,Rio de Janeiro,Campinho,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Josniel,,
17/06/2025,COR X,Acidente interdita parcialmente a Linha Vermelha no sentido Baixada na altura do Fundão,Tiroteio,Rio de Janeiro,Cidade Universitária,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Josniel,,
17/06/2025,OTT,"Tiros na Gardênia Azul, Zona Oeste. ",Tiroteio,Rio de Janeiro,Gardênia Azul,Zona oeste,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Josniel,,
17/06/2025,VIU,"Disparos foram efetuados na Comunidade Antares, em Santa Cruz.",Tiroteio,Rio de Janeiro,Santa Cruz,Zona oeste,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Josniel,,
17/06/2025,OTT,"Tiros foram registrados na Comunidade da Vila Kennedy, em Bangu.",Tiroteio,Bangu,Vila Kennedy,Zona oeste,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Josniel,,
17/06/2025,VIU,Operação policial sendo realizada no complexo do Chapadão,Operações policiais,Rio de Janeiro,Costa Barros,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Josniel,,
17/06/2025,OTT,"Há operação policial na Penha Circular,",Operações policiais,Rio de Janeiro,Penha Circular,Zona Norte,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Josniel,,
17/06/2025,VIU,"Tiros ouvidos em São Gonçalo, no Barro Vermelho, altura da rua de Feira.",Tiroteio,São Gonçalo,Barro Vermelho,Região Metropolitana do Rio de Janeiro,https://docs.google.com/spreadsheets/d/1zeyKBgXqWyR_VMIHxIAM_lNHc41uSLicgVlhPhc70Os/edit?usp=drive_link,Josniel,,
